"time","date","symbol","event","actual","deviation","consensus","previous","day_value","date_time"
"20:30",2022-12-17,"EUR","CFTC EUR NC Net Positions",124700,NA,NA,124900,"16",2022-12-17 07:30:00
"20:30",2022-12-17,"AUD","CFTC AUD NC Net Positions",37800,NA,NA,40600,"16",2022-12-17 07:30:00
"21:30",2022-12-19,"NZD","Business NZ PSI(Nov)",53.7,NA,NA,57.1,"18",2022-12-19 08:30:00
"09:00",2022-12-19,"EUR","IFO – Business Climate(Dec)",88.6,0.76,87.2,86.4,"19",2022-12-19 20:00:00
"09:00",2022-12-19,"EUR","IFO – Current Assessment(Dec)",94.4,0.71,93.5,93.2,"19",2022-12-19 20:00:00
"09:00",2022-12-19,"EUR","IFO – Expectations(Dec)",83.2,0.49,82,80.2,"19",2022-12-19 20:00:00
"10:00",2022-12-19,"EUR","Construction Output  s.a (MoM)(Oct)",0.013,0.6,0,0.005,"19",2022-12-19 21:00:00
"10:00",2022-12-19,"EUR","Construction Output w.d.a (YoY)(Oct)",0.022,0.06,0.03,0.009,"19",2022-12-19 21:00:00
"10:00",2022-12-19,"EUR","Labor Cost(Q3)",0.029,0.07,0.03,0.038,"19",2022-12-19 21:00:00
"13:30",2022-12-20,"CAD","Industrial Product Price (MoM)(Nov)",0.004,1.31,0.03,0.024,"19",2022-12-20 00:30:00
"13:30",2022-12-20,"CAD","Raw Material Price Index(Nov)",0.008,0.26,0,0.013,"19",2022-12-20 00:30:00
"15:00",2022-12-20,"USD","NAHB Housing Market Index(Dec)",31,1.79,36,33,"19",2022-12-20 02:00:00
"16:30",2022-12-20,"USD","3-Month Bill Auction",0.0429,NA,NA,0.0427,"19",2022-12-20 03:30:00
"16:30",2022-12-20,"USD","6-Month Bill Auction",0.0455,NA,NA,0.0463,"19",2022-12-20 03:30:00
"20:00",2022-12-20,"NZD","Westpac Consumer Survey(Q4)",75.6,2.28,97.8,87.6,"19",2022-12-20 07:00:00
"00:00",2022-12-20,"NZD","ANZ Activity Outlook(Dec)",0.256,2.41,0.081,0.137,"20",2022-12-20 11:00:00
"00:00",2022-12-20,"NZD","ANZ Business Confidence(Dec)",70.2,1.84,50,57.1,"20",2022-12-20 11:00:00
"01:15",2022-12-20,"CNY","PBoC Interest Rate Decision",0.0365,NA,NA,0.0365,"20",2022-12-20 12:15:00
"03:00",2022-12-20,"JPY","BoJ Interest Rate Decision",0.001,NA,NA,0.001,"20",2022-12-20 14:00:00
"07:00",2022-12-20,"EUR","Producer Price Index (MoM)(Nov)",0.039,0.32,0.026,0.042,"20",2022-12-20 18:00:00
"07:00",2022-12-20,"EUR","Producer Price Index (YoY)(Nov)",0.282,0.34,0.3,0.345,"20",2022-12-20 18:00:00
"07:00",2022-12-20,"CHF","Exports (MoM)(Nov)",24,NA,NA,24,"20",2022-12-20 18:00:00
"07:00",2022-12-20,"CHF","Imports (MoM)(Nov)",21,NA,NA,20,"20",2022-12-20 18:00:00
"07:00",2022-12-20,"CHF","Trade Balance(Nov)",2,1.75,3,4,"20",2022-12-20 18:00:00
"09:00",2022-12-20,"EUR","Current Account n.s.a(Oct)",4.4e+09,0.76,1.38e+10,3.81e+10,"20",2022-12-20 20:00:00
"09:00",2022-12-20,"EUR","Current Account s.a(Oct)",4e+08,1.03,1.16e+10,8.06e+10,"20",2022-12-20 20:00:00
"13:30",2022-12-21,"USD","Building Permits (MoM)(Nov)",134200000,2.64,14700000,151200000,"20",2022-12-21 00:30:00
"13:30",2022-12-21,"USD","Building Permits Change(Nov)",0.112,NA,NA,0.033,"20",2022-12-21 00:30:00
"13:30",2022-12-21,"USD","Housing Starts (MoM)(Nov)",142700000,0.16,141500000,143400000,"20",2022-12-21 00:30:00
"13:30",2022-12-21,"USD","Housing Starts Change(Nov)",0.005,NA,NA,0.021,"20",2022-12-21 00:30:00
"13:30",2022-12-21,"CAD","Retail Sales (MoM)(Oct)",0.014,3.75,0.003,0.006,"20",2022-12-21 00:30:00
"13:30",2022-12-21,"CAD","Retail Sales ex Autos (MoM)(Oct)",0.017,1.11,0.008,0.008,"20",2022-12-21 00:30:00
"13:55",2022-12-21,"USD","Redbook Index (YoY)(Dec 16)",0.076,NA,NA,0.059,"20",2022-12-21 00:55:00
"14:00",2022-12-21,"NZD","GDT Price Index",0.038,NA,NA,0.006,"20",2022-12-21 01:00:00
"15:00",2022-12-21,"EUR","Consumer Confidence(Dec) Prel",22.2,0.18,22,23.9,"20",2022-12-21 02:00:00
"21:00",2022-12-21,"NZD","ANZ – Roy Morgan Consumer Confidence(Dec)",73.8,NA,NA,80.7,"20",2022-12-21 08:00:00
"21:30",2022-12-21,"USD","API Weekly Crude Oil Stock(Dec 16)",306900000,NA,NA,781900000,"20",2022-12-21 08:30:00
"21:45",2022-12-21,"NZD","Exports(Nov)",6.68e+10,NA,NA,5.96e+10,"20",2022-12-21 08:45:00
"21:45",2022-12-21,"NZD","Imports(Nov)",8.54e+10,NA,NA,8.26e+10,"20",2022-12-21 08:45:00
"21:45",2022-12-21,"NZD","Trade Balance NZD (MoM)(Nov)",1,1.37,1,2,"20",2022-12-21 08:45:00
"21:45",2022-12-21,"NZD","Trade Balance NZD (YoY)(Nov)",1.463e+11,2.97,1.2717e+12,1.386e+11,"20",2022-12-21 08:45:00
"23:30",2022-12-21,"AUD","Westpac Leading Index (MoM)(Nov)",0.0013,NA,NA,5e-04,"20",2022-12-21 10:30:00
"02:00",2022-12-21,"NZD","Credit Card Spending (YoY)(Nov)",0.16,0.8,0.073,0.246,"21",2022-12-21 13:00:00
"07:00",2022-12-21,"GBP","Public Sector Net Borrowing(Nov)",2.1196e+12,4.03,8.064e+11,1.3373e+12,"21",2022-12-21 18:00:00
"07:00",2022-12-21,"EUR","Gfk Consumer Confidence Survey(Jan)",37.8,0.11,38,40.1,"21",2022-12-21 18:00:00
"12:00",2022-12-21,"USD","MBA Mortgage Applications(Dec 16)",0.009,NA,NA,0.032,"21",2022-12-21 23:00:00
"13:30",2022-12-22,"USD","Current Account(Q3)",2.171e+11,NA,NA,2.387e+11,"21",2022-12-22 00:30:00
"13:30",2022-12-22,"CAD","BoC Consumer Price Index Core (MoM)(Nov)",0,NA,0,0.004,"21",2022-12-22 00:30:00
"13:30",2022-12-22,"CAD","BoC Consumer Price Index Core (YoY)(Nov)",0.058,1.64,0.064,0.058,"21",2022-12-22 00:30:00
"13:30",2022-12-22,"CAD","Consumer Price Index - Core (MoM)(Nov)",0.003,NA,NA,0.002,"21",2022-12-22 00:30:00
"13:30",2022-12-22,"CAD","Consumer Price Index (MoM)(Nov)",0.001,0.83,0,0.007,"21",2022-12-22 00:30:00
"13:30",2022-12-22,"CAD","Consumer Price Index (YoY)(Nov)",0.068,0.6,0.067,0.069,"21",2022-12-22 00:30:00
"15:00",2022-12-22,"USD","Existing Home Sales (MoM)(Nov)",40900000,0.87,4200000,44300000,"21",2022-12-22 02:00:00
"15:00",2022-12-22,"USD","Existing Home Sales Change (MoM)(Nov)",0.077,1.52,0,0.059,"21",2022-12-22 02:00:00
"15:30",2022-12-22,"USD","EIA Crude Oil Stocks Change(Dec 16)",589400000,NA,165700000,1023100000,"21",2022-12-22 02:30:00
"18:00",2022-12-22,"USD","20-Year Bond Auction",0.03935,NA,NA,0.04072,"21",2022-12-22 05:00:00
"23:50",2022-12-22,"JPY","Foreign Bond Investment(Dec 16)",9.418e+11,NA,NA,5.964e+11,"21",2022-12-22 10:50:00
"23:50",2022-12-22,"JPY","Foreign Investment in Japan Stocks(Dec 16)",6.671e+11,NA,NA,1,"21",2022-12-22 10:50:00
"05:00",2022-12-22,"JPY","Coincident Index(Oct)",99.6,0.38,99.9,100.8,"22",2022-12-22 16:00:00
"05:00",2022-12-22,"JPY","Leading Economic Index(Oct)",98.6,0.17,99,98.2,"22",2022-12-22 16:00:00
"07:00",2022-12-22,"GBP","Current Account(Q3)",1.9402e+12,1.43,3.3224e+12,3.5086e+12,"22",2022-12-22 18:00:00
"07:00",2022-12-22,"GBP","Gross Domestic Product (QoQ)(Q3)",0.003,0.53,0.002,0.002,"22",2022-12-22 18:00:00
"07:00",2022-12-22,"GBP","Gross Domestic Product (YoY)(Q3)",0.019,0.81,0.024,0.024,"22",2022-12-22 18:00:00
"07:00",2022-12-22,"GBP","Total Business Investment (QoQ)(Q3)",0.025,1.13,0.005,0.005,"22",2022-12-22 18:00:00
"07:00",2022-12-22,"GBP","Total Business Investment (YoY)(Q3)",0.013,0.68,0.035,0.035,"22",2022-12-22 18:00:00
"09:00",2022-12-22,"EUR","Industrial Sales n.s.a. (YoY)(Oct)",0.125,1.7,0.182,0.18,"22",2022-12-22 20:00:00
"09:00",2022-12-22,"EUR","Industrial Sales s.a. (MoM)(Oct)",0.008,0.54,0.001,0.012,"22",2022-12-22 20:00:00
"10:00",2022-12-22,"EUR","Producer Price Index (MoM)(Nov)",0.026,0.47,0.012,0.033,"22",2022-12-22 21:00:00
"10:00",2022-12-22,"EUR","Producer Price Index (YoY)(Nov)",0.294,0.79,0.237,0.28,"22",2022-12-22 21:00:00
"11:00",2022-12-22,"EUR","Trade Balance non-EU(Nov)",2.011e+11,NA,NA,2.227e+11,"22",2022-12-22 22:00:00
"13:30",2022-12-23,"USD","Continuing Jobless Claims(Dec 9)",167200000,0.32,168300000,167800000,"22",2022-12-23 00:30:00
"13:30",2022-12-23,"USD","Core Personal Consumption Expenditures (QoQ)(Q3)",0.047,0.74,0.046,0.046,"22",2022-12-23 00:30:00
"13:30",2022-12-23,"USD","Gross Domestic Product Annualized(Q3)",0.032,0.47,0.029,0.029,"22",2022-12-23 00:30:00
"13:30",2022-12-23,"USD","Gross Domestic Product Price Index(Q3)",0.044,0.14,0.043,0.043,"22",2022-12-23 00:30:00
"13:30",2022-12-23,"USD","Initial Jobless Claims(Dec 16)",216000,0.53,222000,214000,"22",2022-12-23 00:30:00
"13:30",2022-12-23,"USD","Initial Jobless Claims 4-week average(Dec 16)",2217500,NA,NA,22800,"22",2022-12-23 00:30:00
"13:30",2022-12-23,"USD","Personal Consumption Expenditures Prices (QoQ)(Q3)",0.043,0,0.043,0.043,"22",2022-12-23 00:30:00
"15:30",2022-12-23,"USD","EIA Natural Gas Storage Change(Dec 16)",8.7e+10,0.07,9.3e+10,5e+10,"22",2022-12-23 02:30:00
"16:00",2022-12-23,"USD","Kansas Fed Manufacturing Activity(Dec)",13,0.62,16,10,"22",2022-12-23 03:00:00
"16:30",2022-12-23,"USD","4-Week Bill Auction",0.0361,NA,NA,0.0378,"22",2022-12-23 03:30:00
"23:30",2022-12-23,"JPY","National Consumer Price Index (YoY)(Nov)",0.038,0.21,0.037,0.037,"22",2022-12-23 10:30:00
"23:30",2022-12-23,"JPY","National CPI ex Food, Energy (YoY)(Nov)",0.028,0.29,0.027,0.025,"22",2022-12-23 10:30:00
"23:30",2022-12-23,"JPY","National CPI ex-Fresh Food (YoY)(Nov)",0.037,0,0.037,0.036,"22",2022-12-23 10:30:00
"00:30",2022-12-23,"AUD","Private Sector Credit (MoM)(Nov)",0.005,NA,NA,0.005,"23",2022-12-23 11:30:00
"00:30",2022-12-23,"AUD","Private Sector Credit (YoY)(Nov)",0.089,NA,NA,0.095,"23",2022-12-23 11:30:00
"07:00",2022-12-23,"CNY","FDI - Foreign Direct Investment (YTD) (YoY)(Nov)",0.099,NA,NA,0.144,"23",2022-12-23 18:00:00
"07:45",2022-12-23,"EUR","Producer Prices (MoM)(Nov)",0.012,0.67,0.024,0.002,"23",2022-12-23 18:45:00
"08:00",2022-12-23,"EUR","Gross Domestic Product (QoQ)(Q3)",0.001,0.17,0.002,0.002,"23",2022-12-23 19:00:00
"08:00",2022-12-23,"EUR","Gross Domestic Product (YoY)(Q3)",0.044,0.06,0.038,0.038,"23",2022-12-23 19:00:00
"09:00",2022-12-23,"EUR","Business Confidence(Dec)",101.4,0.07,101.5,102.5,"23",2022-12-23 20:00:00
"09:00",2022-12-23,"EUR","Consumer Confidence(Dec)",102.5,1.99,94,98.1,"23",2022-12-23 20:00:00
"13:30",2022-12-24,"USD","Core Personal Consumption Expenditures - Price Index (MoM)(Nov)",0.002,0,0.002,0.003,"23",2022-12-24 00:30:00
"13:30",2022-12-24,"USD","Core Personal Consumption Expenditures - Price Index (YoY)(Nov)",0.047,0,0.047,0.05,"23",2022-12-24 00:30:00
"13:30",2022-12-24,"USD","Durable Goods Orders(Nov)",0.021,1.5,0.006,0.007,"23",2022-12-24 00:30:00
"13:30",2022-12-24,"USD","Durable Goods Orders ex Defense(Nov)",0.026,3.28,0.001,0.004,"23",2022-12-24 00:30:00
"13:30",2022-12-24,"USD","Durable Goods Orders ex Transportation(Nov)",0.002,0.51,0,0.001,"23",2022-12-24 00:30:00
"13:30",2022-12-24,"USD","Nondefense Capital Goods Orders ex Aircraft(Nov)",0.002,0.26,0,0.003,"23",2022-12-24 00:30:00
"13:30",2022-12-24,"USD","Personal Consumption Expenditures - Price Index (MoM)(Nov)",0.001,0.52,0.003,0.004,"23",2022-12-24 00:30:00
"13:30",2022-12-24,"USD","Personal Consumption Expenditures - Price Index (YoY)(Nov)",0.055,0.39,0.053,0.061,"23",2022-12-24 00:30:00
"13:30",2022-12-24,"USD","Personal Income (MoM)(Nov)",0.004,0.86,0.002,0.007,"23",2022-12-24 00:30:00
"13:30",2022-12-24,"USD","Personal Spending(Nov)",0.001,0.51,0.002,0.009,"23",2022-12-24 00:30:00
"13:30",2022-12-24,"CAD","Gross Domestic Product (MoM)(Oct)",0.001,0,0.001,0.002,"23",2022-12-24 00:30:00
"15:00",2022-12-24,"USD","Michigan Consumer Sentiment Index(Dec)",59.7,0.18,59.1,59.1,"23",2022-12-24 02:00:00
"15:00",2022-12-24,"USD","New Home Sales (MoM)(Nov)",6400000,0.43,6e+05,60500000,"23",2022-12-24 02:00:00
"15:00",2022-12-24,"USD","New Home Sales Change (MoM)(Nov)",0.058,1.14,0.047,0.082,"23",2022-12-24 02:00:00
"15:00",2022-12-24,"USD","UoM 5-year Consumer Inflation Expectation(Dec)",0.029,NA,NA,0.03,"23",2022-12-24 02:00:00
"18:00",2022-12-24,"USD","Baker Hughes US Oil Rig Count",622,NA,NA,620,"23",2022-12-24 05:00:00
"20:30",2022-12-24,"USD","CFTC Gold NC Net Positions",128800,NA,NA,125600,"23",2022-12-24 07:30:00
"20:30",2022-12-24,"USD","CFTC Oil NC Net Positions",238200,NA,NA,229600,"23",2022-12-24 07:30:00
"20:30",2022-12-24,"USD","CFTC S&P 500 NC Net Positions",159800,NA,NA,230100,"23",2022-12-24 07:30:00
"20:30",2022-12-24,"GBP","CFTC GBP NC Net Positions",5600,NA,NA,25700,"23",2022-12-24 07:30:00
"20:30",2022-12-24,"JPY","CFTC JPY NC Net Positions",40900,NA,NA,53200,"23",2022-12-24 07:30:00
"20:30",2022-12-24,"EUR","CFTC EUR NC Net Positions",142300,NA,NA,124700,"23",2022-12-24 07:30:00
"20:30",2022-12-24,"AUD","CFTC AUD NC Net Positions",34100,NA,NA,37800,"23",2022-12-24 07:30:00
"23:50",2022-12-26,"JPY","Corporate Service Price Index (YoY)(Nov)",0.017,0,0.017,0.018,"25",2022-12-26 10:50:00
"23:30",2022-12-27,"JPY","Jobs / Applicants Ratio(Nov)",1.35,2.5,1.33,1.35,"26",2022-12-27 10:30:00
"23:30",2022-12-27,"JPY","Unemployment Rate(Nov)",0.025,2.04,0.026,0.026,"26",2022-12-27 10:30:00
"23:50",2022-12-27,"JPY","Large Retailer Sales(Nov)",0.024,0.38,0.035,0.041,"26",2022-12-27 10:50:00
"23:50",2022-12-27,"JPY","Retail Trade (YoY)(Nov)",0.026,0.22,0.028,0.044,"26",2022-12-27 10:50:00
"23:50",2022-12-27,"JPY","Retail Trade s.a (MoM)(Nov)",0.011,0.74,0.002,0.003,"26",2022-12-27 10:50:00
"05:00",2022-12-27,"JPY","Annualized Housing Starts(Nov)",83800000,NA,NA,87100000,"27",2022-12-27 16:00:00
"05:00",2022-12-27,"JPY","Construction Orders (YoY)(Nov)",0.097,4.01,0.181,0.079,"27",2022-12-27 16:00:00
"05:00",2022-12-27,"JPY","Housing Starts (YoY)(Nov)",0.014,0.08,0.011,0.018,"27",2022-12-27 16:00:00
"13:30",2022-12-28,"USD","Goods Trade Balance(Nov) Prel",8.33e+10,NA,NA,9.88e+10,"27",2022-12-28 00:30:00
"13:30",2022-12-28,"USD","Wholesale Inventories(Nov) Prel",0.01,0.84,0.007,0.006,"27",2022-12-28 00:30:00
"14:00",2022-12-28,"USD","Housing Price Index (MoM)(Oct)",0,1,0.008,0.001,"27",2022-12-28 01:00:00
"14:00",2022-12-28,"USD","S&P/Case-Shiller Home Price Indices (YoY)(Oct)",0.086,2.61,0.097,0.104,"27",2022-12-28 01:00:00
"15:30",2022-12-28,"USD","Dallas Fed Manufacturing Business Index(Dec)",18.8,NA,NA,14.4,"27",2022-12-28 02:30:00
"16:30",2022-12-28,"USD","3-Month Bill Auction",0.0435,NA,NA,0.0429,"27",2022-12-28 03:30:00
"16:30",2022-12-28,"USD","52-Week Bill Auction",0.04515,NA,NA,0.04555,"27",2022-12-28 03:30:00
"16:30",2022-12-28,"USD","6-Month Bill Auction",0.046,NA,NA,0.0455,"27",2022-12-28 03:30:00
"18:00",2022-12-28,"USD","2-Year Note Auction",0.04373,NA,NA,0.04505,"27",2022-12-28 05:00:00
"23:50",2022-12-28,"JPY","Industrial Production (MoM)(Nov) Prel",0.001,NA,NA,0.032,"27",2022-12-28 10:50:00
"23:50",2022-12-28,"JPY","Industrial Production (YoY)(Nov) Prel",0.013,NA,NA,0.03,"27",2022-12-28 10:50:00
"09:00",2022-12-28,"CHF","ZEW Survey – Expectations(Dec)",42.8,0.49,50.5,57.5,"28",2022-12-28 20:00:00
"13:55",2022-12-29,"USD","Redbook Index (YoY)(Dec 23)",0.096,NA,NA,0.076,"28",2022-12-29 00:55:00
"15:00",2022-12-29,"USD","Pending Home Sales (MoM)(Nov)",0.04,1.23,0.006,0.047,"28",2022-12-29 02:00:00
"15:00",2022-12-29,"USD","Pending Home Sales (YoY)(Nov)",0.378,0.1,0.367,0.37,"28",2022-12-29 02:00:00
"15:00",2022-12-29,"USD","Richmond Fed Manufacturing Index(Dec)",1,0.41,4,9,"28",2022-12-29 02:00:00
"18:00",2022-12-29,"USD","5-Year Note Auction",0.03973,NA,NA,0.03974,"28",2022-12-29 05:00:00
"21:30",2022-12-29,"USD","API Weekly Crude Oil Stock(Dec 23)",1300000,NA,NA,306900000,"28",2022-12-29 08:30:00
"08:00",2022-12-29,"EUR","Retail Sales (YoY)(Nov)",0.006,2.61,0.011,0.01,"29",2022-12-29 19:00:00
"09:00",2022-12-29,"EUR","M3 Money Supply (3m)(Nov)",0.054,NA,NA,0.058,"29",2022-12-29 20:00:00
"09:00",2022-12-29,"EUR","M3 Money Supply (YoY)(Nov)",0.048,1.15,0.041,0.051,"29",2022-12-29 20:00:00
"09:00",2022-12-29,"EUR","Private Loans (YoY)(Nov)",0.041,0,0.041,0.042,"29",2022-12-29 20:00:00
"13:30",2022-12-30,"USD","Continuing Jobless Claims(Dec 16)",17100000,NA,NA,166900000,"29",2022-12-30 00:30:00
"13:30",2022-12-30,"USD","Initial Jobless Claims(Dec 23)",225000,NA,NA,216000,"29",2022-12-30 00:30:00
"13:30",2022-12-30,"USD","Initial Jobless Claims 4-week average(Dec 23)",221000,NA,NA,2212500,"29",2022-12-30 00:30:00
"15:30",2022-12-30,"USD","EIA Natural Gas Storage Change(Dec 23)",2.13e+11,NA,NA,8.7e+10,"29",2022-12-30 02:30:00
"16:00",2022-12-30,"USD","EIA Crude Oil Stocks Change(Dec 23)",71800000,NA,15200000,589400000,"29",2022-12-30 03:00:00
"16:30",2022-12-30,"USD","4-Week Bill Auction",0.0383,NA,NA,0.0361,"29",2022-12-30 03:30:00
"18:00",2022-12-30,"USD","7-Year Note Auction",0.03921,NA,NA,0.0389,"29",2022-12-30 05:00:00
"07:00",2022-12-30,"GBP","Nationwide Housing Prices n.s.a (YoY)(Dec)",0.028,NA,NA,0.044,"30",2022-12-30 18:00:00
"07:00",2022-12-30,"GBP","Nationwide Housing Prices s.a (MoM)(Dec)",0.001,NA,NA,0.014,"30",2022-12-30 18:00:00
"08:00",2022-12-30,"EUR","Consumer Price Index (MoM)(Dec) Prel",0.003,0.27,0.004,0.001,"30",2022-12-30 19:00:00
"08:00",2022-12-30,"EUR","Consumer Price Index (YoY)(Dec) Prel",0.058,0.65,0.056,0.068,"30",2022-12-30 19:00:00
"08:00",2022-12-30,"EUR","Harmonized Index of Consumer Prices (MoM)(Dec) Prel",0.001,9.35,0.015,0.003,"30",2022-12-30 19:00:00
"08:00",2022-12-30,"EUR","Harmonized Index of Consumer Prices (YoY)(Dec) Prel",0.056,2.95,0.068,0.067,"30",2022-12-30 19:00:00
"08:00",2022-12-30,"CHF","KOF Leading Indicator(Dec)",92.2,1.06,86.9,89.2,"30",2022-12-30 19:00:00
"09:00",2022-12-30,"EUR","Current Account Balance(Oct)",2.7e+09,1.5,7.35e+10,3.6e+09,"30",2022-12-30 20:00:00
"14:45",2022-12-31,"USD","Chicago Purchasing Managers' Index(Dec)",44.9,1.05,41.2,37.2,"30",2022-12-31 01:45:00
"18:00",2022-12-31,"USD","Baker Hughes US Oil Rig Count",621,NA,NA,622,"30",2022-12-31 05:00:00
"20:30",2022-12-31,"USD","CFTC Gold NC Net Positions",136900,NA,NA,128800,"30",2022-12-31 07:30:00
"20:30",2022-12-31,"USD","CFTC Oil NC Net Positions",247600,NA,NA,238200,"30",2022-12-31 07:30:00
"20:30",2022-12-31,"USD","CFTC S&P 500 NC Net Positions",174300,NA,NA,159800,"30",2022-12-31 07:30:00
"20:30",2022-12-31,"GBP","CFTC GBP NC Net Positions",10900,NA,NA,5600,"30",2022-12-31 07:30:00
"20:30",2022-12-31,"JPY","CFTC JPY NC Net Positions",37700,NA,NA,40900,"30",2022-12-31 07:30:00
"20:30",2022-12-31,"EUR","CFTC EUR NC Net Positions",146200,NA,NA,142300,"30",2022-12-31 07:30:00
"20:30",2022-12-31,"AUD","CFTC AUD NC Net Positions",36800,NA,NA,34100,"30",2022-12-31 07:30:00
"01:00",2022-12-31,"CNY","NBS Manufacturing PMI(Dec)",47,3.03,49.2,48,"31",2022-12-31 12:00:00
"01:00",2022-12-31,"CNY","Non-Manufacturing PMI(Dec)",41.6,4.16,51.4,46.7,"31",2022-12-31 12:00:00
